player_name,club_img_url,player_position,transfer_type,transfer_fee,is_loan,minutes_played,goals,window,team_name,player_url,player_age,transfer_notes,in_squad,appearances,team_urls.x,team_urls.y
Andreaw Gravillon,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Departures,NA,TRUE,1220,0,Winter,Stade Reims,https://www.transfermarkt.com/andreaw-gravillon/profil/spieler/395083,24,Loan fee:€300k,19,15,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Nathanaël Mbuku,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left Winger,Departures,0,FALSE,60,0,Winter,Stade Reims,https://www.transfermarkt.com/nathanael-mbuku/profil/spieler/557614,20,NA,13,6,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Patrick Pentz,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Goalkeeper,Departures,0,FALSE,630,0,Winter,Stade Reims,https://www.transfermarkt.com/patrick-pentz/profil/spieler/223972,26,NA,20,7,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Timothé Nkada,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Departures,NA,FALSE,NA,NA,Winter,Stade Reims,https://www.transfermarkt.com/timothe-nkada/profil/spieler/522788,23,?,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Bradley Locko,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left-Back,Departures,NA,TRUE,1173,0,Winter,Stade Reims,https://www.transfermarkt.com/bradley-locko/profil/spieler/805908,20,loan transfer,18,17,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Rafik Guitane,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Attacking Midfield,Departures,NA,TRUE,158,1,Winter,Stade Reims,https://www.transfermarkt.com/rafik-guitane/profil/spieler/394328,23,loan transfer,10,3,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
N'Dri Koffi,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Departures,NA,TRUE,NA,NA,Winter,Stade Reims,https://www.transfermarkt.com/ndri-koffi/profil/spieler/798927,20,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Martin Adeline,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Central Midfield,Departures,NA,TRUE,135,3,Winter,Stade Reims,https://www.transfermarkt.com/martin-adeline/profil/spieler/814976,19,loan transfer,17,7,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Ibrahim Diakité,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right-Back,Departures,NA,TRUE,131,0,Winter,Stade Reims,https://www.transfermarkt.com/ibrahim-diakite/profil/spieler/919173,19,loan transfer,13,3,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Amine Gouiri,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Arrivals,2.80E+07,FALSE,1986,11,Summer,Stade Rennais FC,https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659,22,NA,27,27,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Arnaud Kalimuendo,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Arrivals,2.00E+07,FALSE,1405,6,Summer,Stade Rennais FC,https://www.transfermarkt.com/arnaud-kalimuendo/profil/spieler/585959,20,NA,23,23,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Arthur Theate,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Arrivals,1.90E+07,FALSE,2693,3,Summer,Stade Rennais FC,https://www.transfermarkt.com/arthur-theate/profil/spieler/368891,22,NA,33,30,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Christopher Wooh,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Arrivals,9.00E+06,FALSE,930,1,Summer,Stade Rennais FC,https://www.transfermarkt.com/christopher-wooh/profil/spieler/572326,20,NA,24,12,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Steve Mandanda,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Goalkeeper,Arrivals,0,FALSE,2527,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/steve-mandanda/profil/spieler/23951,37,NA,31,29,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Joe Rodon,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Arrivals,NA,TRUE,1778,1,Summer,Stade Rennais FC,https://www.transfermarkt.com/joe-rodon/profil/spieler/297212,24,loan transfer,30,20,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Xeka,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Central Midfield,Arrivals,NA,FALSE,564,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/xeka/profil/spieler/290256,27,-,9,9,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Jeanuël Belocian,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Arrivals,NA,FALSE,277,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/jeanuel-belocian/profil/spieler/919515,17,-,22,4,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Désiré Doué,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Attacking Midfield,Arrivals,NA,FALSE,1109,4,Summer,Stade Rennais FC,https://www.transfermarkt.com/desire-doue/profil/spieler/914562,17,-,28,25,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Noah Françoise,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Defensive Midfield,Arrivals,NA,FALSE,0,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/noah-francoise/profil/spieler/620321,18,-,8,0,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Elias Damergy,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Goalkeeper,Arrivals,NA,FALSE,0,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/elias-damergy/profil/spieler/693312,19,-,0,0,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Junior Kadile,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Right Winger,Arrivals,NA,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/junior-kadile/profil/spieler/585958,19,-,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Guéla Doué,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Right-Back,Arrivals,NA,FALSE,7,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/guela-doue/profil/spieler/711980,19,-,20,1,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
James Léa Siliki,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Central Midfield,Arrivals,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/james-lea-siliki/profil/spieler/346291,26,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Matthis Abline,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Arrivals,NA,TRUE,236,2,Summer,Stade Rennais FC,https://www.transfermarkt.com/matthis-abline/profil/spieler/659543,19,"End of loan Jun 30, 2022",21,15,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Yann Gboho,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Attacking Midfield,Arrivals,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/yann-gboho/profil/spieler/463613,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Metehan Güçlü,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/metehan-guclu/profil/spieler/395519,23,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Franck Rivollier,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/franck-rivollier/profil/spieler/463621,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Nayef Aguerd,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Departures,3.50E+07,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914,26,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Mathys Tel,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Departures,2.00E+07,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,17,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Gaëtan Laborde,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Departures,1.50E+07,FALSE,251,2,Summer,Stade Rennais FC,https://www.transfermarkt.com/gaetan-laborde/profil/spieler/181378,28,NA,4,4,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
James Léa Siliki,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Central Midfield,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/james-lea-siliki/profil/spieler/346291,26,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Jonas Martin,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Defensive Midfield,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/jonas-martin/profil/spieler/127142,32,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Jérémy Gélin,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/jeremy-gelin/profil/spieler/288237,25,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Yann Gboho,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Attacking Midfield,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/yann-gboho/profil/spieler/463613,21,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Pépé Bonet,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Goalkeeper,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/pepe-bonet/profil/spieler/685086,19,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Metehan Güçlü,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/metehan-guclu/profil/spieler/395519,23,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Franck Rivollier,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Departures,0,FALSE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/franck-rivollier/profil/spieler/463621,21,NA,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Loïc Badé,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Departures,NA,TRUE,90,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,22,loan transfer,5,1,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Serhou Guirassy,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Forward,Departures,NA,TRUE,22,0,Summer,Stade Rennais FC,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541,26,loan transfer,1,1,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Loum Tchaouna,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Right Winger,Departures,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/loum-tchaouna/profil/spieler/607226,18,loan transfer,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Andy Diouf,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Central Midfield,Departures,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/andy-diouf/profil/spieler/711976,19,loan transfer,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Junior Kadile,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Right Winger,Departures,NA,TRUE,NA,NA,Summer,Stade Rennais FC,https://www.transfermarkt.com/junior-kadile/profil/spieler/585958,19,loan transfer,NA,NA,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Ibrahim Salah,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Left Winger,Arrivals,3.00E+06,FALSE,38,0,Winter,Stade Rennais FC,https://www.transfermarkt.com/ibrahim-salah/profil/spieler/928323,21,NA,4,4,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Karl Toko Ekambi,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Left Winger,Arrivals,1500000,TRUE,324,1,Winter,Stade Rennais FC,https://www.transfermarkt.com/karl-toko-ekambi/profil/spieler/315110,30,NA,5,5,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Djed Spence,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Right-Back,Arrivals,NA,TRUE,354,0,Winter,Stade Rennais FC,https://www.transfermarkt.com/djed-spence/profil/spieler/483348,22,loan transfer,4,4,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
Loïc Badé,https://tmssl.akamaized.net/images/wappen/head/99634.png?lm=1653568945,Centre-Back,Arrivals,NA,TRUE,90,0,Winter,Stade Rennais FC,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,22,"End of loan Dec 31, 2022",5,1,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2022
